age,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
31,2.140227503807789,61.83389043980672,1787.2667794364731,Two year,Electronic check,Fiber optic,0,1,1,1,0,0,0
19,4.573157099590866,61.322922136815805,3548.661935454083,Month-to-month,Bank transfer,DSL,0,1,0,1,0,0,1
38,1.0200478390565761,48.08653791011774,501.8145827200174,One year,Electronic check,No,1,1,0,1,1,1,0
78,0.7914099051033852,64.71802068186656,670.3355531161275,Month-to-month,Mailed check,Fiber optic,0,0,1,0,1,0,1
27,0.02173989608602943,63.74703555756357,91.5585028337114,One year,Credit card,Fiber optic,1,0,0,0,1,1,0
64,3.5037441973511543,69.82480496813459,2876.031177056891,One year,Bank transfer,DSL,1,1,1,1,1,1,0
65,3.228706952125036,66.69010291385725,2434.3194333410397,Month-to-month,Mailed check,Fiber optic,1,1,1,1,0,0,0
31,0.2206445387597513,80.95989099224472,213.13044874147718,One year,Electronic check,No,1,1,1,1,0,0,0
48,1.7200919926377591,83.47017232094737,1705.631932918855,One year,Credit card,Fiber optic,1,0,1,1,1,1,0
64,1.247173946566477,43.987533563443975,614.7448203114876,Month-to-month,Bank transfer,Fiber optic,0,1,1,0,0,1,0
34,0.25273501897861395,82.37545001181542,294.0616178817449,Two year,Mailed check,Fiber optic,1,0,1,0,1,0,0
36,7.881691544475004,41.27327145780291,3828.5653752408807,One year,Electronic check,No,0,1,1,1,1,1,0
31,0.48336846343239814,76.7571177627547,330.0238860878742,Two year,Mailed check,DSL,1,0,0,1,0,1,0
24,0.13920221304282557,77.39477569405737,140.19058568977366,Month-to-month,Credit card,Fiber optic,0,1,1,0,1,1,1
30,1.8069828842524183,26.773662166749915,619.151600665771,Month-to-month,Bank transfer,DSL,0,0,1,1,1,0,0
21,2.685448372998121,66.8595849305882,2036.9110684641275,One year,Mailed check,Fiber optic,1,0,1,1,1,0,0
40,0.06596280417710608,55.63007773279369,136.84325218525362,Month-to-month,Bank transfer,Fiber optic,0,1,0,0,0,1,1
28,2.1500902108200615,49.8246948412925,1108.48294984671,Two year,Credit card,DSL,1,0,0,1,0,1,0
43,1.5198216883766327,92.01704661398011,1620.3826918599225,Month-to-month,Mailed check,Fiber optic,1,0,1,1,1,1,0
18,0.21798979935337665,51.92641718725162,110.03229754570363,One year,Electronic check,Fiber optic,0,1,1,1,1,0,1
44,0.3787500529261165,48.872461417639,158.5029969175313,One year,Bank transfer,DSL,0,0,1,1,0,1,1
52,1.678540391108766,66.51389880010187,1283.249141117983,Month-to-month,Bank transfer,Fiber optic,1,1,1,0,1,1,1
18,0.7029700512538606,78.71179492596832,851.0918623915072,Month-to-month,Bank transfer,DSL,1,0,1,1,1,0,1
45,5.571452603967907,62.167028279797464,4071.2394101811988,One year,Credit card,Fiber optic,1,0,1,1,1,0,0
58,3.4156481608107057,88.32741091338505,3864.4664758728927,One year,Mailed check,DSL,0,1,0,1,0,1,0
21,8.216952675742402,75.61951323928182,7500.056217771362,Month-to-month,Electronic check,Fiber optic,1,0,1,1,0,1,0
65,0.6013207589087683,21.435773605371395,163.8828215573409,Two year,Credit card,Fiber optic,1,1,0,1,0,0,0
46,6.994775662246797,54.410660729859835,4614.70842061866,Month-to-month,Mailed check,Fiber optic,1,1,1,1,0,1,0
29,1.1285718966261697,53.76315801296602,981.0998454128614,Month-to-month,Bank transfer,DSL,0,0,1,0,1,1,0
39,0.853945890557428,74.58721906858844,664.9620901475879,One year,Bank transfer,No,1,1,1,1,0,1,0
48,0.10332257042700979,20.0,0.0,Month-to-month,Bank transfer,Fiber optic,0,0,1,1,1,1,0
41,0.10841667349013095,115.98019417435444,75.40362246028359,Two year,Electronic check,DSL,0,0,0,1,0,1,0
48,2.355384083915408,75.6205218978842,2140.5987990442927,Month-to-month,Credit card,No,1,0,1,1,1,0,0
26,1.224716559087638,67.97753607835382,826.4614564923899,Month-to-month,Credit card,DSL,1,1,1,1,0,0,1
42,0.5137151360723027,88.63135432838293,548.6091429207933,Month-to-month,Bank transfer,Fiber optic,1,1,1,1,0,1,1
18,1.903681971714877,111.87308105625249,2725.003923665187,One year,Mailed check,Fiber optic,1,0,1,1,0,0,0
38,0.5830003529532294,82.41493289176806,591.7159586366878,One year,Electronic check,Fiber optic,1,1,1,1,1,1,0
26,1.7237554508414623,83.9762619294324,1707.7859250082658,One year,Electronic check,No,1,1,0,1,0,1,0
28,0.8901030668379648,67.61380048928764,660.3829692446599,Month-to-month,Mailed check,Fiber optic,1,1,1,1,0,0,1
58,3.4694606957593233,62.169484932661035,2678.1861838487835,Month-to-month,Mailed check,DSL,1,1,0,0,0,1,0
56,3.437346972513234,55.484091119901976,2206.033594279917,Two year,Credit card,No,0,1,1,1,1,1,0
49,1.2976880334835583,48.47776016570916,939.5477031454451,Month-to-month,Credit card,No,0,0,1,1,1,0,0
23,0.8640877579596332,51.259718006010054,724.850712436911,Two year,Bank transfer,Fiber optic,1,0,1,1,1,1,0
35,0.9005896097459647,37.98888071314033,436.22377493977547,Month-to-month,Bank transfer,Fiber optic,1,1,1,0,1,1,1
58,3.2768533687302384,63.482570986299535,2495.125410297681,Two year,Electronic check,DSL,0,1,0,1,0,1,0
42,0.7955281232593031,31.306648455472263,401.92981232000324,Month-to-month,Credit card,Fiber optic,1,1,1,0,1,1,0
74,0.46906475121607016,68.81833048287422,496.8428870273888,One year,Mailed check,DSL,1,0,0,1,0,0,0
45,0.17698132345736298,64.27338783915316,55.9030978083989,Month-to-month,Electronic check,DSL,1,1,0,0,1,0,1
42,1.2573165246216855,67.93870596773375,972.3899787820766,Month-to-month,Mailed check,Fiber optic,0,1,1,1,1,0,0
35,1.3160701729296929,54.55736859960015,729.3811628612477,Month-to-month,Credit card,DSL,0,1,0,0,1,1,1
42,3.676554186225306,126.53720740361007,5623.557288949435,Month-to-month,Credit card,DSL,1,0,0,0,0,0,0
37,0.5001013879775742,92.20231800360625,619.988874845927,Month-to-month,Electronic check,Fiber optic,1,1,1,1,0,0,0
50,0.9592718178613465,40.10914999830554,326.71436299484844,One year,Credit card,DSL,0,1,1,0,1,1,0
54,3.3047507327325043,69.65736174853797,2716.8827168627113,One year,Electronic check,DSL,0,1,0,1,1,0,0
28,3.470269984302313,52.839877141253524,2065.6982836520338,One year,Electronic check,DSL,1,1,1,1,0,0,0
20,0.9710016285434195,44.71040546585172,431.0865372177597,One year,Credit card,DSL,0,1,1,1,0,1,0
18,1.229130549272837,38.198558577521304,618.5138894524628,One year,Credit card,Fiber optic,1,0,1,0,1,0,0
47,0.7227602515012737,73.64433381518508,565.3781600910551,Month-to-month,Bank transfer,No,1,1,1,1,1,1,1
23,5.392882050795809,51.372395298608524,3294.4606265438047,Month-to-month,Bank transfer,Fiber optic,0,1,1,1,1,0,1
18,0.2525867652161339,84.35652048050409,92.95691480197735,Month-to-month,Credit card,Fiber optic,0,1,1,1,0,0,0
45,5.428622209483917,84.87564429060878,5547.792712655534,Two year,Credit card,DSL,1,1,1,1,1,1,0
77,2.3031810678000015,92.47828770422899,2551.503565090838,Month-to-month,Credit card,DSL,0,0,0,0,0,1,0
39,1.5167463940666266,47.95226467851793,799.8811694583301,Month-to-month,Bank transfer,DSL,1,1,1,1,1,1,0
52,0.06640854301125658,74.50731221384021,40.47363480542374,One year,Credit card,Fiber optic,1,1,1,1,0,1,0
41,1.2909865302943977,77.64908433284602,1220.95655161112,Month-to-month,Credit card,Fiber optic,1,1,1,1,0,1,0
38,1.0476464725813395,55.5164364979207,616.4523715170562,Two year,Electronic check,Fiber optic,0,1,0,1,0,1,0
53,0.3516108149065415,49.5645608521425,61.50297318030235,Two year,Credit card,DSL,0,1,1,1,1,1,0
35,2.1366100778306083,97.19041331551946,2672.4536419702144,Month-to-month,Mailed check,DSL,1,1,1,1,1,1,0
44,7.091353475526076,69.54991751464108,5855.109321008997,Month-to-month,Mailed check,Fiber optic,1,1,1,1,1,1,0
44,1.651935074070447,77.71935501423476,1530.9719314670783,Month-to-month,Bank transfer,DSL,0,1,1,1,1,0,0
29,2.5088015530496706,48.558479763441454,1562.9670468330664,One year,Electronic check,Fiber optic,1,1,1,1,1,1,0
54,0.1418117986726342,40.614310669556126,422.02058013183535,Month-to-month,Bank transfer,Fiber optic,1,1,0,1,1,1,1
37,1.0814256454860303,53.61100451015779,571.2671369017357,One year,Credit card,Fiber optic,1,1,1,1,1,1,0
28,0.24740764959332434,62.51957225220006,230.596566466613,One year,Electronic check,No,0,0,1,1,1,0,0
48,1.8976063366165858,43.715599863653026,924.704763193747,Month-to-month,Mailed check,No,1,1,0,0,0,0,0
26,5.576856071809165,64.80310382699234,4282.891966138032,Month-to-month,Credit card,Fiber optic,1,0,1,1,1,0,1
40,2.1681040067660526,31.229896238629998,740.4947558896622,One year,Mailed check,Fiber optic,1,0,1,1,0,1,0
39,0.15982537026824634,42.59905155060255,0.0,Month-to-month,Mailed check,DSL,1,1,1,1,1,0,1
56,0.8759751687966058,78.4182249655375,820.179878032537,Two year,Mailed check,No,0,1,1,0,0,0,0
47,1.5999659208405992,77.07581040555789,1332.3737709359427,Month-to-month,Bank transfer,Fiber optic,0,1,0,1,1,0,0
39,1.032372452757735,57.162464692262674,802.8362032115307,One year,Bank transfer,DSL,0,0,0,1,1,0,0
52,3.5872505432126136,44.64471381846094,1927.3215803654857,Two year,Credit card,Fiber optic,1,1,0,1,0,1,0
60,3.371245360764361,44.45192896947978,1840.5438090747714,Two year,Mailed check,DSL,1,1,1,1,1,1,0
48,1.8926290379403965,57.53463508117372,1260.0817913085812,Month-to-month,Credit card,Fiber optic,0,1,1,0,1,0,0
40,0.9350787604305564,77.89036983290583,837.2831722527994,Month-to-month,Bank transfer,Fiber optic,0,1,1,1,0,1,1
20,0.5896453419404587,83.5649138268865,620.0403367688863,One year,Mailed check,DSL,0,1,1,1,0,0,0
24,0.223817860070722,55.06936529036062,31.501026696314355,Month-to-month,Bank transfer,DSL,0,0,0,1,0,0,0
35,0.8766926890268164,41.930151480304325,405.31924358950334,Month-to-month,Bank transfer,No,1,1,0,1,1,1,0
30,1.0660487975713995,70.35687275732667,814.0849638581393,Two year,Bank transfer,Fiber optic,0,1,1,0,1,1,0
37,2.2529307700499657,48.52930058748301,1222.9409734514309,Month-to-month,Electronic check,No,0,1,0,1,1,1,0
40,2.1468239473125026,54.63494722277595,1196.5155326335573,Month-to-month,Electronic check,DSL,1,0,0,0,0,1,0
47,0.14537395755986227,91.50552180874075,293.56289707500315,Month-to-month,Electronic check,Fiber optic,1,1,1,1,0,1,1
38,1.0059110667654143,81.54230857131536,915.63785190246,One year,Electronic check,Fiber optic,1,1,1,1,0,0,0
47,0.40124529087558436,68.15948624502903,444.5216801281598,One year,Bank transfer,DSL,0,0,1,1,0,0,0
40,0.3411323385678021,39.56161997774554,268.8282074258974,Month-to-month,Electronic check,DSL,0,1,1,1,1,0,0
18,3.5124234834392722,69.22793134941318,2789.2937707275582,Month-to-month,Credit card,DSL,1,1,1,1,1,1,0
25,0.08563800926202912,86.25314581575053,0.0,Month-to-month,Electronic check,DSL,0,1,1,1,0,0,1
37,1.086638664533173,57.487326684689286,1005.6657186903644,One year,Mailed check,No,0,1,0,1,1,0,0
21,0.3683352933792357,92.0222817997343,581.8332441622964,Month-to-month,Bank transfer,DSL,1,0,1,1,0,1,1
48,4.229395038479039,90.85490579036414,4607.983601922149,Two year,Electronic check,Fiber optic,1,1,0,0,1,0,0
62,1.628553930414228,98.27465664286947,1946.2842506719805,Month-to-month,Credit card,Fiber optic,0,1,0,1,0,0,0
58,0.5263188156001624,71.10486253062706,386.00128407166505,Two year,Electronic check,DSL,0,1,0,1,1,0,1
36,1.3960271532276165,76.74783399612025,1328.9399939399073,Month-to-month,Mailed check,Fiber optic,1,1,1,1,0,0,0
62,2.62970712894599,93.28374576662179,2871.9889850150007,One year,Credit card,DSL,0,0,1,1,1,1,0
42,6.345798703188005,73.94787874137951,5427.864859816761,Month-to-month,Bank transfer,Fiber optic,1,1,1,1,0,1,0
34,0.49806664630656744,54.97531784419574,196.42088760844888,Month-to-month,Electronic check,DSL,1,1,1,1,0,0,1
30,4.346305191012331,56.02914326944277,2924.3463496644918,Two year,Mailed check,Fiber optic,1,0,1,0,1,0,0
35,5.445437951924127,69.77109907547478,4446.103566686326,Two year,Bank transfer,Fiber optic,1,1,1,1,0,1,0
34,4.963915074167379,39.188771561075626,2327.6290601901487,Month-to-month,Credit card,No,0,1,1,0,1,1,1
42,2.0179875890680314,62.134821692716145,1397.1814843549892,One year,Credit card,No,0,1,1,0,1,1,0
42,1.9875353460750629,86.93094236460507,1995.1044551570012,One year,Mailed check,Fiber optic,1,1,1,0,1,1,0
40,1.0323820944966653,21.174922976694376,347.64386664314276,Two year,Credit card,DSL,1,1,1,1,1,0,0
46,2.7918643706313087,95.6896420358903,3230.5780816256033,Month-to-month,Electronic check,Fiber optic,1,1,1,1,0,1,1
57,1.5155592238445301,87.4474843740632,1589.4156564100078,One year,Electronic check,Fiber optic,1,0,0,1,1,1,0
54,2.262920267964171,55.804707683390475,1603.2756460817877,Month-to-month,Credit card,No,1,1,1,1,1,0,0
18,1.1188342788054821,75.86781655743619,1066.6630252057635,Month-to-month,Electronic check,DSL,1,0,1,1,1,1,1
18,2.6297823916412724,65.06295453812653,2197.8732754353978,Two year,Electronic check,DSL,1,1,1,0,0,0,0
54,3.479907912785409,89.59980736877367,3695.603017528212,Month-to-month,Electronic check,Fiber optic,1,0,1,0,1,0,0
19,0.31667010965937503,84.65366285539882,278.723918541092,Month-to-month,Mailed check,Fiber optic,1,0,1,1,0,1,1
36,3.5786813805583186,36.99858553633982,1458.762863351589,One year,Bank transfer,DSL,0,0,1,1,0,1,1
22,1.5543472633835906,76.74524826928354,1388.5671277634192,One year,Bank transfer,Fiber optic,1,1,1,0,0,0,0
18,3.7243541128698676,60.88744292713505,2817.6737712839013,Month-to-month,Electronic check,Fiber optic,1,1,1,1,0,0,1
48,1.128810450195367,66.656651410362,1032.91143347077,Month-to-month,Bank transfer,No,0,1,1,1,0,1,0
51,0.9529787860547769,50.436561980603685,672.8102001172933,Two year,Credit card,Fiber optic,1,0,1,1,0,0,0
31,4.931637556142718,99.96274138241671,5736.340928743153,Month-to-month,Credit card,DSL,1,1,0,0,1,1,0
18,0.5784846247824049,85.80123639805151,703.9308737891926,One year,Mailed check,DSL,1,1,1,1,0,1,0
31,3.7185225166839624,50.20457672054066,2056.390325383808,One year,Credit card,DSL,0,1,0,1,1,1,0
45,1.3233767669992873,38.30778786179535,698.1593698294819,Month-to-month,Bank transfer,Fiber optic,1,1,1,1,0,1,0
18,1.4434861164356105,57.28654738044304,955.5295769692983,Two year,Electronic check,Fiber optic,0,1,0,1,0,1,0
42,0.7376925195779662,73.69005292182612,722.5805410862126,One year,Electronic check,DSL,1,1,1,0,1,1,0
39,1.7021402022541303,69.80411687892446,1292.5518886801046,Month-to-month,Electronic check,Fiber optic,0,0,0,1,1,0,1
48,0.7867110408799737,90.06265649536488,967.3561981012231,One year,Bank transfer,Fiber optic,1,0,0,1,1,1,1
41,0.08012251424545348,80.79839444361704,0.0,One year,Electronic check,DSL,1,1,1,1,1,0,0
25,0.6349046301030229,84.39138051505813,576.1202476722394,One year,Bank transfer,DSL,0,1,1,1,0,0,0
57,0.012798952891657462,71.53710801220875,0.0,Two year,Electronic check,No,1,0,0,1,1,0,0
37,7.6659419203070485,37.2140253957802,3247.9382023763405,Month-to-month,Credit card,DSL,1,1,1,0,1,1,0
39,6.747974504950287,61.08602937706197,4955.936382899548,Month-to-month,Mailed check,Fiber optic,0,1,1,0,0,0,1
26,1.0055670878773795,86.20179479817331,1220.789164963727,Month-to-month,Credit card,Fiber optic,0,1,0,1,1,1,1
33,2.606635156163371,63.96954142950708,2267.63358959763,Month-to-month,Credit card,Fiber optic,0,1,1,0,1,1,1
26,0.8487029717142813,75.06180737247493,774.1777264597979,Month-to-month,Electronic check,Fiber optic,0,0,1,0,0,0,1
37,2.223961441097876,58.625033695077335,1676.2259005577407,Two year,Mailed check,Fiber optic,1,1,1,1,1,1,0
65,3.2739270094706847,44.4037630291631,1767.7056130326084,One year,Electronic check,No,1,0,1,1,1,1,0
19,5.865749504970395,62.53311871907779,4451.531641525048,One year,Credit card,No,0,1,1,0,1,1,0
18,1.0223589588966306,71.18094886065307,839.0549041326951,One year,Bank transfer,Fiber optic,1,0,0,1,0,0,0
62,3.058464124963034,51.88624561077113,1923.81434189703,Two year,Electronic check,DSL,1,1,1,0,1,1,0
36,0.6182975528310521,60.28577510286663,501.0424370601501,Month-to-month,Electronic check,DSL,0,1,0,0,0,1,1
29,9.277930478459176,46.21073516028035,5087.033885219209,Two year,Mailed check,Fiber optic,0,1,1,1,0,0,0
55,0.05221490347374638,87.38489835128192,47.00409840040511,Month-to-month,Credit card,Fiber optic,0,0,0,0,0,0,0
30,1.8503037850078912,59.11088484823932,1306.6341157386053,Two year,Bank transfer,DSL,1,0,1,1,1,1,0
67,2.1547154416096235,94.05511090252367,2514.584329620733,One year,Credit card,DSL,1,0,1,1,1,1,0
50,2.329796236194601,95.57495701081817,2565.4388842564117,Month-to-month,Mailed check,Fiber optic,1,1,1,1,1,0,0
32,0.25654779794001237,63.37908070556512,189.96294222493552,One year,Electronic check,DSL,0,1,1,0,1,0,1
72,5.578405011178066,44.83102534905301,3192.2279444661676,One year,Credit card,Fiber optic,1,1,1,1,0,1,0
30,0.3997900082327315,23.282042445333254,228.10115054932876,Month-to-month,Electronic check,Fiber optic,1,0,1,0,0,0,1
51,1.9497124051080754,35.55925853946417,966.8818347789331,One year,Credit card,Fiber optic,1,0,1,0,1,1,0
44,0.5037962578041653,37.5233035020268,229.29238263505582,Month-to-month,Mailed check,DSL,1,0,0,1,1,0,0
59,0.7340752372778347,92.56939254923009,847.5345419714956,Month-to-month,Electronic check,DSL,1,1,0,1,1,1,0
63,1.5813371902895457,67.31649174453892,1377.6244796557955,Two year,Bank transfer,DSL,1,1,1,0,0,0,0
40,1.0797998238785835,72.79209048183975,1099.2361907376267,One year,Credit card,DSL,1,1,1,0,0,1,0
28,0.3492439916158676,20.59157982129748,0.0,Two year,Credit card,Fiber optic,0,1,0,1,0,1,0
46,0.3749168215421764,41.04067141565477,53.09792626838512,One year,Electronic check,Fiber optic,1,0,0,1,0,1,0
29,1.0830672782256707,82.74159552892574,1206.32098612702,Month-to-month,Electronic check,DSL,1,0,0,1,0,1,0
70,2.8317180677474587,70.73548224765173,2375.94638176118,One year,Bank transfer,DSL,1,1,1,1,1,0,0
42,4.564871852436246,62.055894426288056,3332.154390006004,One year,Bank transfer,DSL,1,1,1,1,1,0,0
34,0.1757565865992188,76.29684717200246,35.49998242724057,Two year,Bank transfer,No,1,1,1,0,1,1,0
42,0.9987953694333348,97.7159561227163,1115.6772637870288,Month-to-month,Electronic check,Fiber optic,0,0,0,1,0,1,1
19,0.2112668029374933,60.57915072925899,13.343433648486297,Two year,Credit card,No,0,0,0,0,0,1,0
25,0.033463355475233054,66.38739605316138,235.767967671672,Two year,Bank transfer,No,1,0,1,0,1,0,0
58,2.167754859597279,68.8519383746261,1788.8058828534001,One year,Credit card,Fiber optic,0,0,1,1,1,1,0
30,1.8448663259091052,112.84219270547985,2492.3500833927583,Two year,Bank transfer,Fiber optic,0,0,1,1,1,1,0
24,0.35590808970487425,23.01287471161949,157.09328684354438,Month-to-month,Mailed check,DSL,1,1,0,0,1,0,1
48,0.5326575917358913,78.66446029577617,599.0491806428782,Two year,Credit card,Fiber optic,1,0,1,1,1,1,0
57,0.047986609297617305,62.703955024818725,130.69621794976007,One year,Bank transfer,DSL,0,0,1,1,0,1,0
50,3.602979781542269,76.33543452368359,3407.782520839665,Month-to-month,Credit card,No,0,1,1,0,0,1,0
54,7.353158509250842,51.85254892010551,4512.275580739548,Two year,Credit card,DSL,1,1,1,0,1,0,0
28,0.2911143392539817,64.020699382831,193.86144269724159,Month-to-month,Bank transfer,Fiber optic,0,1,0,0,1,0,0
18,0.5265649275567494,79.22821158930991,577.528735495937,Month-to-month,Bank transfer,DSL,1,0,1,1,0,0,1
62,4.056121266254435,127.25820402087682,6141.357585449126,One year,Electronic check,No,0,1,1,1,1,1,0
35,5.2199548984198305,81.16072378804142,5083.353149157506,Month-to-month,Electronic check,DSL,1,0,1,1,1,1,1
36,1.0881698765671586,48.038688039389825,667.1674152537341,Month-to-month,Electronic check,Fiber optic,1,1,1,1,1,0,1
59,0.10389748622918002,56.524806359545934,148.9919317152135,Two year,Electronic check,Fiber optic,1,0,0,0,0,1,0
48,0.08037737706170833,55.93171783232292,0.0,Month-to-month,Electronic check,DSL,0,0,1,0,0,1,1
46,1.7063965087062467,29.0871365473997,667.0848240218312,Month-to-month,Mailed check,Fiber optic,1,1,1,0,1,1,1
72,0.9981074007377222,58.39819616597126,676.0796556106977,Month-to-month,Mailed check,No,1,1,1,0,1,0,0
